model,year,mileage,image,color,cost
2016 Dodge Grand Caravan Passenger,2016,"62,619 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/061/5/62a3d761.jpg?w=197&h=148&q=85&mode=1,Silver,"$14,990"
2016 Dodge Grand Caravan Passenger,2016,"54,638 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/501/114/8/9f8eaf34.jpg?w=197&h=148&q=85&mode=1,Black,"$16,590"
2016 Dodge Grand Caravan Passenger,2016,"36,713 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/695/335/3/80d79a57.jpg?w=197&h=148&q=85&mode=1,Gray,"$17,590"
2016 Dodge Journey,2016,"38,701 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/969/7/79460878.jpg?w=197&h=148&q=85&mode=1,Green,"$18,590"
2016 Dodge Charger,2016,"54,727 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/594/8/c78427f1.jpg?w=197&h=148&q=85&mode=1,White,"$19,990"
2016 Dodge Charger,2016,"56,674 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/003/4/346df37a.jpg?w=197&h=148&q=85&mode=1,White,"$20,590"
2016 Dodge Challenger,2016,"99,168 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/577/5/e471f062.jpg?w=197&h=148&q=85&mode=1,Black,"$20,590"
2016 Dodge Charger,2016,"21,232 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/695/326/1/291a1270.jpg?w=197&h=148&q=85&mode=1,Red,"$22,590"
2016 Dodge Charger,2016,"41,447 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/543/6/9881e418.jpg?w=197&h=148&q=85&mode=1,Black,"$22,990"
2016 Dodge Challenger,2016,"43,215 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/953/1/39627831.jpg?w=197&h=148&q=85&mode=1,Gray,"$22,990"
2016 Dodge Challenger,2016,"22,500 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/622/5/8316942e.jpg?w=197&h=148&q=85&mode=1,White,"$23,990"
2016 Dodge Challenger,2016,"18,573 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/068/4/eabcd637.jpg?w=197&h=148&q=85&mode=1,White,"$24,990"
2016 Dodge Challenger,2016,"20,960 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/210/5/ffa70e15.jpg?w=197&h=148&q=85&mode=1,White,"$24,990"
2016 Dodge Challenger,2016,"33,987 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/521/628/5/409cc903.jpg?w=197&h=148&q=85&mode=1,Black,"$28,990"
2016 Dodge Challenger,2016,"37,359 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/951/8/3230d8fa.jpg?w=197&h=148&q=85&mode=1,White,"$28,990"
2016 Dodge Challenger,2016,"26,634 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/221/1/0c8493cd.jpg?w=197&h=148&q=85&mode=1,White,"$29,990"
2016 Dodge Durango,2016,"94,607 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/958/6/9ea5bfc9.jpg?w=197&h=148&q=85&mode=1,White,"$29,990"
2016 Dodge Challenger,2016,"54,551 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/649/4/b570b4d8.jpg?w=197&h=148&q=85&mode=1,Blue,"$33,990"
